x,y,z,vx,vy,vz
-4.484319461911887E-03,2.726015813141721E-01,1.456151082701280E-01,-3.391307265220620E-02,-6.238463410291405E-04,3.995239932379883E-03
-4.507872182811952E-03,2.726011469509553E-01,1.456178836474286E-01,-3.391867368271153E-02,-6.270613477301773E-04,3.997801357861574E-03
-4.531428821038231E-03,2.726007103538929E-01,1.456206608069652E-01,-3.392435341549053E-02,-6.302797477185866E-04,4.000372576703363E-03
-4.554989431902967E-03,2.726002715206431E-01,1.456234397555041E-01,-3.393011372099652E-02,-6.335014981750365E-04,4.002953488837173E-03
-4.578554072038907E-03,2.725998304488961E-01,1.456262204997369E-01,-3.393595653111958E-02,-6.367265506330389E-04,4.005543979519678E-03
-4.602122799442883E-03,2.725993871363777E-01,1.456290030462704E-01,-3.394188384179425E-02,-6.399548505747977E-04,4.008143918245677E-03
-4.625695673521206E-03,2.725989415808539E-01,1.456317874016146E-01,-3.394789771561332E-02,-6.431863370084235E-04,4.010753157654445E-03
-4.649272755136948E-03,2.725984937801355E-01,1.456345735721708E-01,-3.395400028468220E-02,-6.464209420049807E-04,4.013371532292504E-03
-4.672854106659258E-03,2.725980437320830E-01,1.456373615642187E-01,-3.396019375354602E-02,-6.496585902082581E-04,4.015998857327707E-03
-4.696439792014737E-03,2.725975914346120E-01,1.456401513839025E-01,-3.396648040228989E-02,-6.528991983063934E-04,4.018634927154145E-03
-4.720029876741062E-03,2.725971368856991E-01,1.456429430372157E-01,-3.397286258981729E-02,-6.561426744626271E-04,4.021279513882316E-03
-4.743624428042899E-03,2.725966800833876E-01,1.456457365299852E-01,-3.397934275725173E-02,-6.593889177084514E-04,4.023932365743976E-03
-4.767223514850288E-03,2.725962210257946E-01,1.456485318678541E-01,-3.398592343157661E-02,-6.626378172850431E-04,4.026593205340577E-03
-4.790827207879572E-03,2.725957597111176E-01,1.456513290562633E-01,-3.399260722937217E-02,-6.658892519455426E-04,4.029261727815969E-03
-4.814435579697050E-03,2.725952961376423E-01,1.456541281004317E-01,-3.399939686089123E-02,-6.691430891884007E-04,4.031937598803858E-03
-4.838048704785471E-03,2.725948303037507E-01,1.456569290053350E-01,-3.400629513418255E-02,-6.723991844521157E-04,4.034620452321967E-03
-4.861666659613518E-03,2.725943622079296E-01,1.456597317756827E-01,-3.401330495958491E-02,-6.756573802302640E-04,4.037309888411158E-03
-4.885289522708480E-03,2.725938918487801E-01,1.456625364158938E-01,-3.402042935436539E-02,-6.789175051302874E-04,4.040005470652637E-03
-4.908917374732221E-03,2.725934192250275E-01,1.456653429300709E-01,-3.402767144764295E-02,-6.821793728549217E-04,4.042706723470149E-03
-4.932550298560702E-03,2.725929443355321E-01,1.456681513219712E-01,-3.403503448561729E-02,-6.854427810989367E-04,4.045413129196988E-03
-4.956188379367165E-03,2.725924671793006E-01,1.456709615949768E-01,-3.404252183697399E-02,-6.887075103743248E-04,4.048124124982435E-03
-4.979831704709272E-03,2.725919877554987E-01,1.456737737520620E-01,-3.405013699877193E-02,-6.919733227161510E-04,4.050839099332654E-03
-5.003480364620338E-03,2.725915060634643E-01,1.456765877957582E-01,-3.405788360243095E-02,-6.952399603180528E-04,4.053557388523207E-03
-5.027134451704949E-03,2.725910221027216E-01,1.456794037281160E-01,-3.406576542030290E-02,-6.985071440206442E-04,4.056278272557328E-03
-5.050794061239176E-03,2.725905358729969E-01,1.456822215506652E-01,-3.407378637236942E-02,-7.017745717146760E-04,4.059000970958222E-03
-5.074459291275640E-03,2.725900473742348E-01,1.456850412643706E-01,-3.408195053353052E-02,-7.050419165802641E-04,4.061724638073428E-03
-5.098130244387148E-03,2.725895566059858E-01,1.456878628701126E-01,-3.409026218334899E-02,-7.083088249789189E-04,4.064448357827782E-03
-5.121807021278538E-03,2.725890635699473E-01,1.456906863665270E-01,-3.409872564667838E-02,-7.115749151850896E-04,4.067171139005664E-03
-5.145489730620124E-03,2.725885682662010E-01,1.456935117531151E-01,-3.410734555150074E-02,-7.148397741504616E-04,4.069891908660593E-03
-5.169178482729091E-03,2.725880706957579E-01,1.456963390280746E-01,-3.411612667291653E-02,-7.181029556720739E-04,4.072609505922154E-03
-5.192873391308004E-03,2.725875708599511E-01,1.456991681887643E-01,-3.412507398371194E-02,-7.213639776465093E-04,4.075322675014567E-03
-5.216574573585586E-03,2.725870687604622E-01,1.457019992316348E-01,-3.413419266435853E-02,-7.246223192506086E-04,4.078030057786187E-03
-5.240282150464747E-03,2.725865643993488E-01,1.457048321521553E-01,-3.414348811388976E-02,-7.278774178211424E-04,4.080730185375000E-03
-5.263996246678288E-03,2.725860577790755E-01,1.457076669447330E-01,-3.415296596107266E-02,-7.311286655320953E-04,4.083421469409062E-03
-5.287716990952702E-03,2.725855489025456E-01,1.457105036026269E-01,-3.416263207663385E-02,-7.343754056979879E-04,4.086102192128937E-03
-5.311444516180633E-03,2.725850377731370E-01,1.457133421178543E-01,-3.417249258584040E-02,-7.376169288280512E-04,4.088770495923205E-03
-5.335178959602393E-03,2.725845243947403E-01,1.457161824810897E-01,-3.418255388216905E-02,-7.408524682529967E-04,4.091424371656970E-03
-5.358920462997260E-03,2.725840087718002E-01,1.457190246815551E-01,-3.419282264159139E-02,-7.440811954013847E-04,4.094061646106883E-03
-5.382669172884949E-03,2.725834909093600E-01,1.457218687069012E-01,-3.420330583780306E-02,-7.473022146248533E-04,4.096679968176881E-03
-5.406425240738081E-03,2.725829708131105E-01,1.457247145430787E-01,-3.421401075846348E-02,-7.505145575232515E-04,4.099276793762250E-03
-5.430188823206150E-03,2.725824484894425E-01,1.457275621741986E-01,-3.422494502218089E-02,-7.537171767997035E-04,4.101849369404383E-03
-5.453960082351799E-03,2.725819239455039E-01,1.457304115823801E-01,-3.423611659694641E-02,-7.569089394294653E-04,4.104394714035593E-03
-5.477739185900135E-03,2.725813971892621E-01,1.457332627475864E-01,-3.424753381920875E-02,-7.600886193036170E-04,4.106909599409202E-03
-5.501526307501824E-03,2.725808682295710E-01,1.457361156474447E-01,-3.425920541455384E-02,-7.632548890452478E-04,4.109390528238242E-03
-5.525321627010935E-03,2.725803370762448E-01,1.457389702570518E-01,-3.427114051933583E-02,-7.664063111139356E-04,4.111833710485868E-03
-5.549125330778266E-03,2.725798037401381E-01,1.457418265487611E-01,-3.428334870385642E-02,-7.695413279668073E-04,4.114235037091921E-03
-5.572937611961290E-03,2.725792682332322E-01,1.457446844919513E-01,-3.429583999676205E-02,-7.726582512965183E-04,4.116590051261552E-03
-5.596758670851490E-03,2.725787305687311E-01,1.457475440527738E-01,-3.430862491099314E-02,-7.757552501618325E-04,4.118893916776336E-03
-5.620588715220385E-03,2.725781907611640E-01,1.457504051938773E-01,-3.432171447140067E-02,-7.788303378740801E-04,4.121141382954971E-03
-5.644427960685125E-03,2.725776488264996E-01,1.457532678741062E-01,-3.433512024363165E-02,-7.818813576569469E-04,4.123326746389637E-03
-5.668276631094959E-03,2.725771047822687E-01,1.457561320481718E-01,-3.434885436529350E-02,-7.849059666151444E-04,4.125443808055671E-03
-5.692134958939740E-03,2.725765586477002E-01,1.457589976662915E-01,-3.436292957818820E-02,-7.879016182720597E-04,4.127485826703070E-03
-5.716003185781619E-03,2.725760104438693E-01,1.457618646737941E-01,-3.437735926298781E-02,-7.908655430275048E-04,4.129445466573324E-03
-5.739881562711441E-03,2.725754601938595E-01,1.457647330106874E-01,-3.439215747538048E-02,-7.937947266786503E-04,4.131314739991234E-03
-5.763770350830822E-03,2.725749079229409E-01,1.457676026111830E-01,-3.440733898426015E-02,-7.966858865622775E-04,4.133084943558062E-03
-5.787669821761624E-03,2.725743536587661E-01,1.457704734031742E-01,-3.442291931195393E-02,-7.995354450419262E-04,4.134746587207128E-03
-5.811580258183782E-03,2.725737974315850E-01,1.457733453076635E-01,-3.443891477609167E-02,-8.023395001795151E-04,4.136289315750379E-03
-5.835501954403165E-03,2.725732392744813E-01,1.457762182381302E-01,-3.445534253369726E-02,-8.050937929736900E-04,4.137701821157792E-03
-5.859435216950348E-03,2.725726792236334E-01,1.457790920998359E-01,-3.447222062649351E-02,-8.077936711660326E-04,4.138971745713272E-03
-5.883380365211823E-03,2.725721173186012E-01,1.457819667890572E-01,-3.448956802866056E-02,-8.104340485094317E-04,4.140085572859639E-03
-5.907337732094473E-03,2.725715536026434E-01,1.457848421922393E-01,-3.450740469497754E-02,-8.130093598675095E-04,4.141028507005373E-03
-5.931307664724178E-03,2.725709881230675E-01,1.457877181850608E-01,-3.452575161090323E-02,-8.155135106251849E-04,4.141784337915967E-03
-5.955290525179335E-03,2.725704209316172E-01,1.457905946313989E-01,-3.454463084268432E-02,-8.179398204953708E-04,4.142335290139860E-03
-5.979286691259109E-03,2.725698520849003E-01,1.457934713821842E-01,-3.456406558765131E-02,-8.202809605669461E-04,4.142661854241963E-03
-6.003296557286662E-03,2.725692816448646E-01,1.457963482741302E-01,-3.458408022391875E-02,-8.225288827068686E-04,4.142742597449942E-03
-6.027320534945887E-03,2.725687096793240E-01,1.457992251283251E-01,-3.460470035757028E-02,-8.246747409205712E-04,4.142553952780114E-03
-6.051359054150366E-03,2.725681362625435E-01,1.458021017486666E-01,-3.462595286766437E-02,-8.267088024284664E-04,4.142069980330753E-03
-6.075412563941375E-03,2.725675614758895E-01,1.458049779201222E-01,-3.464786594496432E-02,-8.286203488968857E-04,4.141262102292760E-03
-6.099481533410957E-03,2.725669854085528E-01,1.458078534067927E-01,-3.467046912480892E-02,-8.303975644294202E-04,4.140098802091057E-03
-6.123566452643887E-03,2.725664081583544E-01,1.458107279497559E-01,-3.469379330857710E-02,-8.320274109374855E-04,4.138545289763319E-03
-6.147667833670345E-03,2.725658298326427E-01,1.458136012646613E-01,-3.471787077255459E-02,-8.334954870511095E-04,4.136563122797896E-03
-6.171786216309031E-03,2.725652505490644E-01,1.458164730385270E-01,-3.474273538606601E-02,-8.347858161011288E-04,4.134109638184904E-03
-6.195922149704060E-03,2.725646704376456E-01,1.458193429287178E-01,-3.476842167478095E-02,-8.358808797613956E-04,4.131138035307175E-03
-6.220076222093100E-03,2.725640896405406E-01,1.458222105567798E-01,-3.479496609522288E-02,-8.367611088159119E-04,4.127596017692479E-03
-6.244249042561349E-03,2.725635083144628E-01,1.458250755064814E-01,-3.482240604576760E-02,-8.374048608705764E-04,4.123425725239870E-03
-6.268441246530778E-03,2.725629266319792E-01,1.458279373191983E-01,-3.485077992833251E-02,-8.377881191118564E-04,4.118562925135051E-03
-6.292653496382424E-03,2.725623447832569E-01,1.458307954892257E-01,-3.488012692532434E-02,-8.378842113803329E-04,4.112936255275823E-03
-6.316886481895638E-03,2.725617629780166E-01,1.458336494585315E-01,-3.491048669376131E-02,-8.376634938571572E-04,4.106466371631434E-03
-6.341140920438979E-03,2.725611814477183E-01,1.458364986108855E-01,-3.494189895375011E-02,-8.370930012069754E-04,4.099065005011500E-03
-6.365417556830350E-03,2.725606004480038E-01,1.458393422652936E-01,-3.497440294479565E-02,-8.361360545646984E-04,4.090633903063998E-03
-6.389717162763136E-03,2.725600202614251E-01,1.458421796686611E-01,-3.500803671666720E-02,-8.347518314890282E-04,4.081063669183109E-03
-6.414040535669376E-03,2.725594412004877E-01,1.458450099876063E-01,-3.504283621294469E-02,-8.328948903697819E-04,4.070232476991098E-03
-6.438388496858766E-03,2.725588636110389E-01,1.458478322993411E-01,-3.507883409819851E-02,-8.305146543399895E-04,4.058004674202299E-03
-6.462761888734986E-03,2.725582878760275E-01,1.458506455815430E-01,-3.511605826700031E-02,-8.275548545320528E-04,4.044229274610344E-03
-6.487161570842121E-03,2.725577144196652E-01,1.458534487011432E-01,-3.515452996066521E-02,-8.239529384032949E-04,4.028738352971519E-03
-6.511588414440676E-03,2.725571437120051E-01,1.458562404019787E-01,-3.519426140803073E-02,-8.196394580509170E-04,4.011345382638332E-03
-6.536043295244156E-03,2.725565762739502E-01,1.458590192912750E-01,-3.523525287889419E-02,-8.145374490110403E-04,3.991843542395059E-03
-6.560527083871426E-03,2.725560126826852E-01,1.458617838249740E-01,-3.527748904555668E-02,-8.085618388931816E-04,3.970004098599137E-03
-6.585040633484399E-03,2.725554535774993E-01,1.458645322919873E-01,-3.532093450376985E-02,-8.016189164816918E-04,3.945574942511291E-03
-6.609584763979504E-03,2.725548996659372E-01,1.458672627975406E-01,-3.536552832622646E-02,-7.936059315530931E-04,3.918279471606789E-03
-6.634160242009724E-03,2.725543517301587E-01,1.458699732459253E-01,-3.541117748982332E-02,-7.844109030529685E-04,3.887816021474820E-03
-6.658767756006164E-03,2.725538106333234E-01,1.458726613231405E-01,-3.545774906108442E-02,-7.739127570370445E-04,3.853858174251162E-03
-6.683407885306010E-03,2.725532773257198E-01,1.458753244801777E-01,-3.550506103903651E-02,-7.619819442879451E-04,3.816056345226266E-03
-6.708081062433649E-03,2.725527528502387E-01,1.458779599180089E-01,-3.555287183896684E-02,-7.484817353366863E-04,3.774041178763439E-03
-6.732787527643942E-03,2.725522383466349E-01,1.458805645757747E-01,-3.560086857179888E-02,-7.332704457089490E-04,3.727429434978196E-03
-6.757527274967862E-03,2.725517350538315E-01,1.458831351241586E-01,-3.564865439096732E-02,-7.162048742468168E-04,3.675833127773700E-03
-6.782299989357900E-03,2.725512443093070E-01,1.458856679665332E-01,-3.569573566160336E-02,-6.971452973446855E-04,3.618872843876325E-03
-6.807104975133403E-03,2.725507675443686E-01,1.458881592510915E-01,-3.574150993084217E-02,-6.759623413648334E-04,3.556196114249140E-03
-6.831941076847491E-03,2.725503062738989E-01,1.458906048977684E-01,-3.578525644024950E-02,-6.525460254526532E-04,3.487501639000725E-03
-6.856806595117278E-03,2.725498620790075E-01,1.458930006441874E-01,-3.582613141420551E-02,-6.268171171660730E-04,3.412569765272954E-03
-6.881699201700374E-03,2.725494365810030E-01,1.458953421149280E-01,-3.586317104453052E-02,-5.987406825504828E-04,3.331298923344785E-03
-6.906615860395341E-03,2.725490314053274E-01,1.458976249178109E-01,-3.589530559822181E-02,-5.683412838141254E-04,3.243746579624885E-03
-6.931552762631828E-03,2.725486481346614E-01,1.458998447694026E-01,-3.592138793911835E-02,-5.357187088478826E-04,3.150171733079459E-03
-6.956505288836316E-03,2.725482882514470E-01,1.459019976491627E-01,-3.594023918741310E-02,-5.010623904326821E-04,3.051074028621462E-03
-6.981468007771604E-03,2.725479530715537E-01,1.459040799776957E-01,-3.595071203095657E-02,-4.646620988553004E-04,2.947222995029197E-03
-7.006434725585738E-03,2.725476436727173E-01,1.459060888094449E-01,-3.595176956275254E-02,-4.269119390991992E-04,2.839669416952164E-03
-7.031398593245983E-03,2.725473608233623E-01,1.459080220248224E-01,-3.594257300958312E-02,-3.883050228092445E-04,2.729731716379757E-03
-7.056352275099610E-03,2.725471049190269E-01,1.459098785023971E-01,-3.592256805322147E-02,-3.494169007231195E-04,2.618952120837246E-03
-7.081288172977619E-03,2.725468759343493E-01,1.459116582497089E-01,-3.589155639949675E-02,-3.108777270666600E-04,2.509022433235744E-03
-7.106198690777520E-03,2.725466733977688E-01,1.459133624733640E-01,-3.584973926939676E-02,-2.733353579009279E-04,2.401685214257001E-03
-7.131076516216231E-03,2.725464963938510E-01,1.459149935750365E-01,-3.579772287477327E-02,-2.374137159073335E-04,2.298621942689386E-03
-7.155914891773086E-03,2.725463435944351E-01,1.459165550699298E-01,-3.573648266222802E-02,-2.036723761148106E-04,2.201344124976151E-03
-7.180707847299603E-03,2.725462133157408E-01,1.459180514351720E-01,-3.566729079301325E-02,-1.725730115311115E-04,2.111102548881358E-03
-7.205450372674907E-03,2.725461035949065E-01,1.459194879055176E-01,-3.559161878497070E-02,-1.444573021138175E-04,2.028827140486960E-03
-7.230138518441569E-03,2.725460122772207E-01,1.459208702397352E-01,-3.551103034466577E-02,-1.195381111235651E-04,1.955102398913017E-03
-7.254769423262782E-03,2.725459371048544E-01,1.459222044823822E-01,-3.542707998501983E-02,-9.790344317753692E-05,1.890177222355883E-03
-7.279341259883253E-03,2.725458758023357E-01,1.459234967325013E-01,-3.534122863584346E-02,-7.953130659677000E-05,1.834004173971744E-03
-7.303853213958223E-03,2.725458261330801E-01,1.459247529962569E-01,-3.525478412464142E-02,-6.430649384778107E-05,1.786284100142157E-03
-7.328305263591032E-03,2.725457859754301E-01,1.459259789737623E-01,-3.516886369185970E-02,-5.204889926214153E-05,1.746541927919011E-03
-7.352698108023677E-03,2.725457533467981E-01,1.459271799983494E-01,-3.508438233512449E-02,-4.253230774864722E-05,1.714177062517408E-03
-7.377033011019128E-03,2.725457264317091E-01,1.459283609587817E-01,-3.500205633213945E-02,-3.550513466603110E-05,1.688519148293021E-03
-7.401311667911695E-03,2.725457035934705E-01,1.459295262668323E-01,-3.492241902267844E-02,-3.070660598292205E-05,1.668871675657883E-03
-7.425536086303170E-03,2.725456833760045E-01,1.459306798514093E-01,-3.484584343695252E-02,-2.787898800854137E-05,1.654545025192561E-03
-7.449708483609562E-03,2.725456644985049E-01,1.459318251720952E-01,-3.477256755684006E-02,-2.677616923090784E-05,1.644879731812506E-03
-7.473831202260597E-03,2.725456458452797E-01,1.459329652457663E-01,-3.470271953433475E-02,-2.716910129030140E-05,1.639261306472061E-03
-7.497906641799046E-03,2.725456264527184E-01,1.459341026810726E-01,-3.463634094834113E-02,-2.884879868004159E-05,1.637128483502806E-03
-7.521937206171783E-03,2.725456054948620E-01,1.459352397167943E-01,-3.457340726453613E-02,-3.162749091160598E-05,1.637976479569662E-03
-7.545925264111187E-03,2.725455822686528E-01,1.459363782611635E-01,-3.451384510508305E-02,-3.533850718810202E-05,1.641356821835727E-03
-7.569873120394245E-03,2.725455561795799E-01,1.459375199302086E-01,-3.445754640451378E-02,-3.983532354669015E-05,1.646874900370512E-03
-7.593782995907376E-03,2.725455267281816E-01,1.459386660838668E-01,-3.440437971654530E-02,-4.499011163729169E-05,1.654186158402615E-03
-7.617657014661805E-03,2.725454934976527E-01,1.459398178591832E-01,-3.435419903936190E-02,-5.069204372031104E-05,1.662991608207096E-03
-7.641497196180185E-03,2.725454561426691E-01,1.459409762002804E-01,-3.430685056206156E-02,-5.684550483576563E-05,1.673033080135761E-03
-7.665305451945875E-03,2.725454143794462E-01,1.459421418850464E-01,-3.426217771115461E-02,-6.336834435378701E-05,1.684088564796948E-03
-7.689083584857546E-03,2.725453679769826E-01,1.459433155486611E-01,-3.422002483589156E-02,-7.019021440135618E-05,1.695967777099102E-03
-7.712833290850042E-03,2.725453167494111E-01,1.459444977041631E-01,-3.418023982784627E-02,-7.725104653702554E-05,1.708508083761198E-03
-7.736556162030029E-03,2.725452605493553E-01,1.459456887603273E-01,-3.414267591269072E-02,-8.449967487816441E-05,1.721570817483325E-03
-7.760253690823034E-03,2.725451992621892E-01,1.459468890371252E-01,-3.410719281515573E-02,-9.189261366261183E-05,1.735038001325420E-03
-7.783927274755343E-03,2.725451328010914E-01,1.459480987790519E-01,-3.407365745095862E-02,-9.939298113067564E-05,1.748809462421916E-03
-7.807578221585225E-03,2.725450611028000E-01,1.459493181665767E-01,-3.404194426848079E-02,-1.069695597431085E-04,1.762800309173195E-03
-7.831207754579104E-03,2.725449841239724E-01,1.459505473259650E-01,-3.401193534084344E-02,-1.145959832011102E-04,1.776938747482657E-03
-7.854817017781892E-03,2.725449018380724E-01,1.459517863376882E-01,-3.398352027198031E-02,-1.222500317284091E-04,1.791164186003017E-03
-7.878407081177729E-03,2.725448142327087E-01,1.459530352436144E-01,-3.395659598516041E-02,-1.299130288229239E-04,1.805425613600450E-03
-7.901978945670918E-03,2.725447213073633E-01,1.459542940531552E-01,-3.393106642333942E-02,-1.375693213353423E-04,1.819680199637237E-03
-7.925533547839667E-03,2.725446230714523E-01,1.459555627485117E-01,-3.390684220175863E-02,-1.452058354947813E-04,1.833892098202959E-03
-7.949071764437936E-03,2.725445195426732E-01,1.459568412891549E-01,-3.388384023102558E-02,-1.528116968013433E-04,1.848031423658230E-03
-7.972594416629342E-03,2.725444107455949E-01,1.459581296156456E-01,-3.386198332769083E-02,-1.603779050033712E-04,1.862073374055804E-03
-7.996102273951645E-03,2.725442967104573E-01,1.459594276528947E-01,-3.384119982665546E-02,-1.678970570144044E-04,1.875997483519484E-03
-8.019596058012999E-03,2.725441774721473E-01,1.459607353129412E-01,-3.382142319972904E-02,-1.753631097981276E-04,1.889786981934628E-03
-8.043076445929596E-03,2.725440530693285E-01,1.459620524973216E-01,-3.380259169080031E-02,-1.827711785725811E-04,1.903428249871615E-03
-8.066544073514167E-03,2.725439235436989E-01,1.459633790990879E-01,-3.378464796449047E-02,-1.901173637198035E-04,1.916910350494754E-03
-8.089999538228961E-03,2.725437889393602E-01,1.459647150045263E-01,-3.376753877847790E-02,-1.973986037905074E-04,1.930224632075995E-03
-8.113443401917142E-03,2.725436493022820E-01,1.459660600946203E-01,-3.375121467269388E-02,-2.046125492992993E-04,1.943364386269216E-03
-8.136876193326088E-03,2.725435046798457E-01,1.459674142462946E-01,-3.373562968129274E-02,-2.117574552310564E-04,1.956324556996227E-03
-8.160298410438174E-03,2.725433551204586E-01,1.459687773334721E-01,-3.372074106429374E-02,-2.188320890405347E-04,1.969101491075370E-03
-8.183710522621451E-03,2.725432006732262E-01,1.459701492279706E-01,-3.370650905839245E-02,-2.258356518991884E-04,1.981692724560449E-03
-8.207112972615059E-03,2.725430413876756E-01,1.459715298002628E-01,-3.369289664825185E-02,-2.327677115238522E-04,1.994096800489441E-03
-8.230506178360966E-03,2.725428773135219E-01,1.459729189201184E-01,-3.367986935315661E-02,-2.396281444087322E-04,2.006313111836969E-03
-8.253890534694779E-03,2.725427085004715E-01,1.459743164571462E-01,-3.366739503322815E-02,-2.464170866711366E-04,2.018341767990165E-03
-8.277266414906353E-03,2.725425349980572E-01,1.459757222812493E-01,-3.365544370845805E-02,-2.531348916935313E-04,2.030183479369405E-03
-8.300634172181006E-03,2.725423568555003E-01,1.459771362630077E-01,-3.364398739475358E-02,-2.597820940708507E-04,2.041839459332544E-03
-8.323994140930902E-03,2.725421741215962E-01,1.459785582739960E-01,-3.363299995140766E-02,-2.663593785750752E-04,2.053311339489927E-03
-8.347346636048305E-03,2.725419868433707E-01,1.459799881892095E-01,-3.362245705922848E-02,-2.728675347208078E-04,2.064601047476538E-03
-8.370691962030437E-03,2.725417950710109E-01,1.459814258786024E-01,-3.361233561819370E-02,-2.793075101110149E-04,2.075710945464741E-03
-8.394030401928561E-03,2.725415988502697E-01,1.459828712203370E-01,-3.360261435050547E-02,-2.856802765167387E-04,2.086643475126226E-03
-8.417362226476142E-03,2.725413982274499E-01,1.459843240921779E-01,-3.359327320594580E-02,-2.919868898349840E-04,2.097401314004507E-03
-8.440687692930877E-03,2.725411932481024E-01,1.459857843738033E-01,-3.358429338581357E-02,-2.982284566688168E-04,2.107987285872058E-03
-8.464007045911335E-03,2.725409839569954E-01,1.459872519468937E-01,-3.357565725233694E-02,-3.044061222093305E-04,2.118404327494838E-03
-8.487320518172943E-03,2.725407703980913E-01,1.459887266952005E-01,-3.356734824423412E-02,-3.105210598724975E-04,2.128655460040612E-03
-8.510628331328135E-03,2.725405526145301E-01,1.459902085045959E-01,-3.355935080040690E-02,-3.165744624999352E-04,2.138743764897521E-03
-8.533930696515343E-03,2.725403306486191E-01,1.459916972631067E-01,-3.355165028840701E-02,-3.225675348633004E-04,2.148672362889502E-03
-8.557227815020668E-03,2.725401045418264E-01,1.459931928609359E-01,-3.354423293979302E-02,-3.285014873178165E-04,2.158444396769010E-03
-8.580519878856289E-03,2.725398743347794E-01,1.459946951904721E-01,-3.353708578964456E-02,-3.343775304342129E-04,2.168063016264044E-03
-8.603807071298600E-03,2.725396400672661E-01,1.459962041462898E-01,-3.353019662138877E-02,-3.401968704751835E-04,2.177531365503645E-03
-8.627089567389694E-03,2.725394017782392E-01,1.459977196251420E-01,-3.352355391574140E-02,-3.459607056011887E-04,2.186852572414156E-03
-8.650367534404592E-03,2.725391595058236E-01,1.459992415259453E-01,-3.351714680343256E-02,-3.516702227078947E-04,2.196029739823331E-03
-8.673641132287196E-03,2.725389132873244E-01,1.460007697497600E-01,-3.351096502202347E-02,-3.573265947923472E-04,2.205065938076731E-03
-8.696910514057173E-03,2.725386631592378E-01,1.460023041997651E-01,-3.350499887530767E-02,-3.629309788062043E-04,2.213964198892665E-03
-8.720175826189982E-03,2.725384091572628E-01,1.460038447812300E-01,-3.349923919655343E-02,-3.684845138829069E-04,2.222727510355822E-03
-8.743437208972196E-03,2.725381513163140E-01,1.460053914014824E-01,-3.349367731385444E-02,-3.739883199344430E-04,2.231358812833573E-03
-8.766694796833744E-03,2.725378896705354E-01,1.460069439698741E-01,-3.348830501846829E-02,-3.794434965261335E-04,2.239860995721347E-03
-8.789948718659011E-03,2.725376242533151E-01,1.460085023977446E-01,-3.348311453521843E-02,-3.848511220196702E-04,2.248236894886822E-03
-8.813199098078121E-03,2.725373550972996E-01,1.460100665983832E-01,-3.347809849525059E-02,-3.902122529228619E-04,2.256489290717422E-03
-8.836446053740080E-03,2.725370822344100E-01,1.460116364869900E-01,-3.347324991067811E-02,-3.955279234309210E-04,2.264620906685113E-03
-8.859689699568837E-03,2.725368056958570E-01,1.460132119806361E-01,-3.346856215094418E-02,-4.007991451341892E-04,2.272634408356817E-03
-8.882930145003700E-03,2.725365255121569E-01,1.460147929982228E-01,-3.346402892115496E-02,-4.060269068407243E-04,2.280532402775041E-03
-8.906167495225064E-03,2.725362417131472E-01,1.460163794604411E-01,-3.345964424149814E-02,-4.112121745479797E-04,2.288317438176683E-03
-8.929401851366541E-03,2.725359543280030E-01,1.460179712897310E-01,-3.345540242858859E-02,-4.163558914729693E-04,2.295992003965329E-03
-8.952633310714472E-03,2.725356633852521E-01,1.460195684102403E-01,-3.345129807769737E-02,-4.214589781989595E-04,2.303558530935003E-03
-8.975861966895575E-03,2.725353689127910E-01,1.460211707477843E-01,-3.344732604644562E-02,-4.265223328696830E-04,2.311019391675938E-03
-8.999087910053706E-03,2.725350709379005E-01,1.460227782298056E-01,-3.344348143952754E-02,-4.315468314484538E-04,2.318376901148828E-03
-9.022311227016285E-03,2.725347694872607E-01,1.460243907853341E-01,-3.343975959440703E-02,-4.365333280304137E-04,2.325633317399811E-03
-9.045532001451248E-03,2.725344645869663E-01,1.460260083449480E-01,-3.343615606809507E-02,-4.414826551812607E-04,2.332790842378297E-03
-9.068750314015014E-03,2.725341562625412E-01,1.460276308407351E-01,-3.343266662464828E-02,-4.463956243238074E-04,2.339851622860168E-03
-9.091966242492180E-03,2.725338445389534E-01,1.460292582062546E-01,-3.342928722369450E-02,-4.512730261267374E-04,2.346817751425385E-03
-9.115179861927389E-03,2.725335294406287E-01,1.460308903765003E-01,-3.342601400941551E-02,-4.561156309465449E-04,2.353691267524598E-03
-9.138391244749926E-03,2.725332109914653E-01,1.460325272878636E-01,-3.342284330056162E-02,-4.609241892459813E-04,2.360474158556492E-03
-9.161600460891516E-03,2.725328892148470E-01,1.460341688780982E-01,-3.341977158083528E-02,-4.656994320563645E-04,2.367168361010106E-03
-9.184807577897696E-03,2.725325641336567E-01,1.460358150862846E-01,-3.341679549004618E-02,-4.704420714266123E-04,2.373775761612328E-03
-9.208012661033264E-03,2.725322357702893E-01,1.460374658527965E-01,-3.341391181576872E-02,-4.751528008835101E-04,2.380298198498096E-03
-9.231215773382061E-03,2.725319041466648E-01,1.460391211192673E-01,-3.341111748547002E-02,-4.798322959003280E-04,2.386737462396101E-03
-9.254416975941542E-03,2.725315692842400E-01,1.460407808285574E-01,-3.340840955926301E-02,-4.844812143455067E-04,2.393095297797824E-03
-9.277616327712378E-03,2.725312312040211E-01,1.460424449247227E-01,-3.340578522288922E-02,-4.891001969597332E-04,2.399373404154969E-03
