x,y,z,vx,vy,vz
0.00638382602787883,0.272564759428997,0.144499025375235,-0.0343738271877044,0.00108785906580484,0.00226156435722259
0.00635997169190991,0.272565513178143,0.144500598781678,-0.0343270944813773,0.00108285806470546,0.00227004724384237
0.00633614891982278,0.272566263296288,0.144502178473259,-0.0342829015744441,0.0010774150020265,0.00227963111899794
0.00631235599321926,0.272567009502742,0.14450376514612,-0.0342411175554917,0.00107160386832997,0.00229012353613169
0.00628859128490494,0.272567751564698,0.144505359372048,-0.0342016111166494,0.0010654887660151,0.00230135826693183
0.00626485325831766,0.272568489290764,0.144506961615586,-0.034164252873828,0.0010591250686329,0.00231319216368446
0.00624114046558264,0.272569222525289,0.144508572249042,-0.0341289170186594,0.00105256048965567,0.00232550228030753
0.00621745154461036,0.272569951143374,0.144510191565597,-0.0340954824494963,0.0010458360515278,0.00233818327228306
0.00619378521555431,0.272570675046543,0.144511819790709,-0.0340638335014647,0.00103898695338142,0.00235114507643314
0.00617014027687296,0.272571394158965,0.144513457091999,-0.0340338603722347,0.00103204334066624,0.00236431085921863
0.00614651560117772,0.272572108424187,0.144515103587793,-0.0340054593200293,0.00102503098277152,0.00237761521530109
0.00612291013100572,0.272572817802309,0.144516759354506,-0.0339785326945396,0.00101797186633736,0.00239100259425592
0.00609932287461497,0.272573522267533,0.144518424432997,-0.0339529888473441,0.00101088471245236,0.00240442593239788
0.0060757529018726,0.272574221806064,0.14452009883404,-0.0339287419580759,0.00100378542601404,0.0024178454667605
0.006052199340285,0.272574916414286,0.144521782543028,-0.033905711803806,0.00099668748514149,0.00243122770954566
0.00602866137120184,0.272575606097199,0.14452347552402,-0.033883823492621,0.000989602278024675,0.00244454456287987
0.00600513822621262,0.272576290867073,0.144525177723209,-0.0338630071767169,0.000982539393856338,0.00245777255583359
0.00598162918374633,0.272576970742285,0.144526889071904,-0.0338431977566393,0.000975506873883984,0.00247089218737488
0.0059581335658771,0.272577645746322,0.144528609489082,-0.0338243345849104,0.000968511427892459,0.00248388736095238
0.00593465073533384,0.272578315906924,0.144530338883581,-0.0338063611749601,0.000961558620802467,0.00249674489812445
0.0059111800927095,0.272578981255344,0.144532077155981,-0.0337892249194321,0.000954653033477812,0.00250945412027405
0.00588772107386127,0.272579641825715,0.144533824200204,-0.0337728768205596,0.000947798401301606,0.0025220064888988
0.00586427314749371,0.272580297654509,0.144535579904897,-0.0337572712342528,0.00094099773359972,0.00253439529627254
0.00584083581291445,0.27258094878006,0.144537344154608,-0.0337423656288417,0.000934253416589749,0.00254661539935505
0.00581740859795221,0.272581595242175,0.144539116830788,-0.0337281203587493,0.000927567302134018,0.00255866299090335
0.00579399105702685,0.272582237081779,0.144540897812649,-0.0337144984530835,0.000920940784287828,0.00257053540250908
0.00577058276936113,0.272582874340627,0.144542686977896,-0.033701465418786,0.000914374865337716,0.00258223093508049
0.00574718333732427,0.272583507061054,0.144544484203351,-0.0336889890578092,0.000907870212791625,0.00259374871291011
0.00572379238489769,0.272584135285751,0.144546289365472,-0.033677039297665,0.000901427208575959,0.00260508855802082
0.00570040955625426,0.272584759057592,0.144548102340807,-0.0336655880346163,0.00089504599151725,0.00261625088195483
0.00567703451444203,0.272585378419472,0.144549923006366,-0.0336546089887419,0.000888726494032363,0.00262723659257861
0.00565366694016461,0.272585993414177,0.144551751239939,-0.0336440775701226,0.000882468473832582,0.00263804701379087
0.00563030653065125,0.272586604084272,0.14455358692036,-0.0336339707553202,0.000876271541299514,0.00264868381641307
0.00560695299860903,0.272587210472007,0.144555429927724,-0.0336242669734877,0.000870135183154219,0.00265914895863444
0.00558360607125103,0.272587812619239,0.144557280143573,-0.033614946001335,0.000864058782899492,0.00266944463476115
0.00556026548939459,0.272588410567367,0.14455913745104,-0.0336059888662959,0.000858041638480557,0.00267957323110828
0.00553693100662422,0.272589004357275,0.144561001734972,-0.0335973777572562,0.000852082977537173,0.00268953728806374
0.00551360238851399,0.272589594029293,0.144562872882023,-0.0335890959422439,0.000846181970570201,0.00269933946748508
0.00549027941190491,0.272590179623156,0.144564750780731,-0.033581127692524,0.000840337742299758,0.00270898252471008
0.00546696186423257,0.272590761177979,0.144566635321571,-0.0335734582125981,0.000834549381464581,0.00271846928453384
0.00544364954290223,0.272591338732234,0.144568526397,-0.0335660735755877,0.000828815949247751,0.00272780262067605
0.0054203422547063,0.272591912323735,0.14457042390148,-0.0335589606636194,0.000823136486538871,0.00273698543819252
0.00539703981528199,0.272592481989622,0.144572327731498,-0.0335521071127629,0.000817510020165357,0.00274602065849182
0.0053737420486056,0.272593047766359,0.144574237785572,-0.0335455012621653,0.000811935568236752,0.00275491120658564
0.00535044878652088,0.272593609689723,0.144576153964249,-0.0335391321070376,0.000806412144717256,0.00276366000027725
0.00532715986829857,0.27259416779481,0.144578076170097,-0.0335329892551784,0.000800938763327733,0.00277226994102849
0.00530387514022525,0.272594722116028,0.144580004307692,-0.0335270628867511,0.000795514440867244,0.00278074390627444
0.00528059445521919,0.272595272687108,0.144581938283596,-0.0335213437170293,0.000790138200017617,0.00278908474302563
0.00525731767247035,0.272595819541101,0.144583878006336,-0.033515822961923,0.000784809071729613,0.00279729526250163
0.00523404465710435,0.272596362710391,0.14458582338638,-0.033510492305992,0.000779526097205393,0.00280537823576534
0.00521077527986733,0.2725969022267,0.144587774336104,-0.033505343872799,0.000774288329559901,0.00281333639014314
0.0051875094168308,0.272597438121097,0.144589730769761,-0.0335003701973951,0.000769094835191913,0.0028211724063551
0.00516424694911477,0.272597970424007,0.14459169260345,-0.0334955642007722,0.000763944694905092,0.00282888891625312
0.00514098776262819,0.272598499165222,0.144593659755079,-0.0334909191661271,0.000758837004812211,0.00283648850108324
