time_tag_seconds,record_time,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,ref_freq_band_id,full_ref_freq,ref_freq_int,ref_freq_frac,data_type_id,data_validity,format_id
1830461057,2008-01-02 21:24:17,-751363.807237624,-751363,-807237624,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461067,2008-01-02 21:24:27,-751359.133465766,-751359,-133465766,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461076,2008-01-02 21:24:36,-763039.357541083,-763039,-357541083,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461077,2008-01-02 21:24:37,-751354.659924506,-751354,-659924506,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461082,2008-01-02 21:24:42,-751352.526708602,-751352,-526708602,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461086,2008-01-02 21:24:46,-763040.772929191,-763040,-772929191,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461087,2008-01-02 21:24:47,-751350.203633307,-751350,-203633307,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461096,2008-01-02 21:24:56,-763042.34174919,-763042,-341749190,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461097,2008-01-02 21:24:57,-751345.866810798,-751345,-866810798,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461101,2008-01-02 21:25:01,-763043.105703353,-763043,-105703353,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461106,2008-01-02 21:25:06,-763043.824561118,-763043,-824561118,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461107,2008-01-02 21:25:07,-751341.489181518,-751341,-489181518,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461116,2008-01-02 21:25:16,-763045.329821586,-763045,-329821586,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461117,2008-01-02 21:25:17,-751337.109444617,-751337,-109444617,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461126,2008-01-02 21:25:26,-763047.007618903,-763047,-7618903,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461127,2008-01-02 21:25:27,-751332.912113189,-751332,-912113189,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461136,2008-01-02 21:25:36,-763048.696112632,-763048,-696112632,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461137,2008-01-02 21:25:37,-751328.768534659,-751328,-768534659,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461142,2008-01-02 21:25:42,-751326.71993637,-751326,-719936370,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461146,2008-01-02 21:25:46,-763050.474261283,-763050,-474261283,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461147,2008-01-02 21:25:47,-751324.667238234,-751324,-667238234,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461156,2008-01-02 21:25:56,-763052.146897315,-763052,-146897315,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461157,2008-01-02 21:25:57,-751320.504868506,-751320,-504868506,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461161,2008-01-02 21:26:01,-763053.038370131,-763053,-38370131,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461166,2008-01-02 21:26:06,-763053.869968413,-763053,-869968413,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461167,2008-01-02 21:26:07,-751316.35742092,-751316,-357420920,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461176,2008-01-02 21:26:16,-763055.641046523,-763055,-641046523,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461177,2008-01-02 21:26:17,-751312.302247046,-751312,-302247046,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461186,2008-01-02 21:26:26,-763057.401937484,-763057,-401937484,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461187,2008-01-02 21:26:27,-751308.242685317,-751308,-242685317,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461196,2008-01-02 21:26:36,-763059.244027137,-763059,-244027137,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461197,2008-01-02 21:26:37,-751304.236163138,-751304,-236163138,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461202,2008-01-02 21:26:42,-751302.278193473,-751302,-278193473,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461206,2008-01-02 21:26:46,-763061.085870742,-763061,-85870742,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461207,2008-01-02 21:26:47,-751300.262782096,-751300,-262782096,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461216,2008-01-02 21:26:56,-763062.925961493,-763062,-925961493,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461217,2008-01-02 21:26:57,-751296.311687468,-751296,-311687468,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461221,2008-01-02 21:27:01,-763063.88157463,-763063,-881574630,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461226,2008-01-02 21:27:06,-763064.748473166,-763064,-748473166,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461227,2008-01-02 21:27:07,-751292.31359291,-751292,-313592910,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461236,2008-01-02 21:27:16,-763066.677926063,-763066,-677926063,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461237,2008-01-02 21:27:17,-751288.429077147,-751288,-429077147,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461246,2008-01-02 21:27:26,-763068.607188224,-763068,-607188224,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461247,2008-01-02 21:27:27,-751284.59047985,-751284,-590479850,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461256,2008-01-02 21:27:36,-763070.611290931,-763070,-611290931,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461257,2008-01-02 21:27:37,-751280.800518035,-751280,-800518035,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461262,2008-01-02 21:27:42,-751278.937684058,-751278,-937684058,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461266,2008-01-02 21:27:46,-763072.634744643,-763072,-634744643,43,0,2,2299812417.0,137079,8424936,11,0,2
1830461267,2008-01-02 21:27:47,-751277.020560264,-751277,-20560264,25,0,2,2299812417.0,137079,8424936,11,0,2
1830461276,2008-01-02 21:27:56,-763074.624516486,-763074,-624516486,43,0,2,2299812417.0,137079,8424936,11,0,2
