time_tag_seconds,record_time,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,ref_freq_band_id,full_ref_freq,ref_freq_int,ref_freq_frac,data_type_id,data_validity,format_id
1956814412,2012-01-04 07:33:32,674016.489040375,674016,489040375,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814417,2012-01-04 07:33:37,674017.698496819,674017,698496819,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814422,2012-01-04 07:33:42,674018.965371132,674018,965371132,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814427,2012-01-04 07:33:47,674020.307508469,674020,307508469,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814432,2012-01-04 07:33:52,674021.594690323,674021,594690323,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814437,2012-01-04 07:33:57,674022.809230804,674022,809230804,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814442,2012-01-04 07:34:02,674024.028867722,674024,28867722,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814447,2012-01-04 07:34:07,674025.332647324,674025,332647324,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814452,2012-01-04 07:34:12,674026.6609869,674026,660986900,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814457,2012-01-04 07:34:17,674027.960550308,674027,960550308,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814462,2012-01-04 07:34:22,674029.212240219,674029,212240219,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814467,2012-01-04 07:34:27,674030.449110985,674030,449110985,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814472,2012-01-04 07:34:32,674031.868183136,674031,868183136,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814477,2012-01-04 07:34:37,674033.174657822,674033,174657822,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814482,2012-01-04 07:34:42,674034.455786705,674034,455786705,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814487,2012-01-04 07:34:47,674035.66584301,674035,665843010,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814492,2012-01-04 07:34:52,674037.012109756,674037,12109756,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814497,2012-01-04 07:34:57,674038.418906212,674038,418906212,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814502,2012-01-04 07:35:02,674039.670144081,674039,670144081,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814507,2012-01-04 07:35:07,674040.957206726,674040,957206726,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814512,2012-01-04 07:35:12,674042.353711128,674042,353711128,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814517,2012-01-04 07:35:17,674043.708298683,674043,708298683,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814522,2012-01-04 07:35:22,674045.085221291,674045,85221291,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814527,2012-01-04 07:35:27,674046.329730034,674046,329730034,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814532,2012-01-04 07:35:32,674047.687121391,674047,687121391,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814537,2012-01-04 07:35:37,674049.065302849,674049,65302849,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814542,2012-01-04 07:35:42,674050.376560211,674050,376560211,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814547,2012-01-04 07:35:47,674051.692371368,674051,692371368,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814552,2012-01-04 07:35:52,674053.069625854,674053,69625854,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814557,2012-01-04 07:35:57,674054.390792847,674054,390792847,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814562,2012-01-04 07:36:02,674055.70729351,674055,707293510,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814567,2012-01-04 07:36:07,674057.107298851,674057,107298851,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814572,2012-01-04 07:36:12,674058.490904808,674058,490904808,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814577,2012-01-04 07:36:17,674059.859368324,674059,859368324,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814582,2012-01-04 07:36:22,674061.188545227,674061,188545227,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814587,2012-01-04 07:36:27,674062.559860229,674062,559860229,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814592,2012-01-04 07:36:32,674063.871962547,674063,871962547,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814597,2012-01-04 07:36:37,674065.232521057,674065,232521057,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814602,2012-01-04 07:36:42,674066.568898201,674066,568898201,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814607,2012-01-04 07:36:47,674067.971043587,674067,971043587,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814612,2012-01-04 07:36:52,674069.332752228,674069,332752228,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814617,2012-01-04 07:36:57,674070.588795662,674070,588795662,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814622,2012-01-04 07:37:02,674072.035691261,674072,35691261,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814627,2012-01-04 07:37:07,674073.386175156,674073,386175156,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814632,2012-01-04 07:37:12,674074.801931381,674074,801931381,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814637,2012-01-04 07:37:17,674076.162904739,674076,162904739,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814642,2012-01-04 07:37:22,674077.556855202,674077,556855202,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814647,2012-01-04 07:37:27,674078.908402443,674078,908402443,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814652,2012-01-04 07:37:32,674080.324202538,674080,324202538,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814657,2012-01-04 07:37:37,674081.666335106,674081,666335106,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814662,2012-01-04 07:37:42,674083.188518524,674083,188518524,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814667,2012-01-04 07:37:47,674084.575946808,674084,575946808,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814672,2012-01-04 07:37:52,674085.928362846,674085,928362846,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814677,2012-01-04 07:37:57,674087.324605942,674087,324605942,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814682,2012-01-04 07:38:02,674088.700953484,674088,700953484,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814687,2012-01-04 07:38:07,674090.103874207,674090,103874207,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814692,2012-01-04 07:38:12,674091.48968029,674091,489680290,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814697,2012-01-04 07:38:17,674092.964754105,674092,964754105,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814702,2012-01-04 07:38:22,674094.307527542,674094,307527542,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814707,2012-01-04 07:38:27,674095.793320656,674095,793320656,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814712,2012-01-04 07:38:32,674097.187823296,674097,187823296,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814717,2012-01-04 07:38:37,674098.622385025,674098,622385025,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814722,2012-01-04 07:38:42,674100.088461876,674100,88461876,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814727,2012-01-04 07:38:47,674101.553944588,674101,553944588,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814732,2012-01-04 07:38:52,674103.002889633,674103,2889633,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814737,2012-01-04 07:38:57,674104.432487488,674104,432487488,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814742,2012-01-04 07:39:02,674105.80517292,674105,805172920,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814747,2012-01-04 07:39:07,674107.357354164,674107,357354164,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814752,2012-01-04 07:39:12,674108.780583382,674108,780583382,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814757,2012-01-04 07:39:17,674110.253453255,674110,253453255,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814762,2012-01-04 07:39:22,674111.70708847,674111,707088470,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814767,2012-01-04 07:39:27,674113.126110077,674113,126110077,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814772,2012-01-04 07:39:32,674114.621916771,674114,621916771,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814777,2012-01-04 07:39:37,674115.958545685,674115,958545685,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814782,2012-01-04 07:39:42,674117.474944115,674117,474944115,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814787,2012-01-04 07:39:47,674118.874173164,674118,874173164,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814792,2012-01-04 07:39:52,674120.382517815,674120,382517815,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814797,2012-01-04 07:39:57,674121.920605659,674121,920605659,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814802,2012-01-04 07:40:02,674123.38014698,674123,380146980,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814807,2012-01-04 07:40:07,674124.762185097,674124,762185097,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814812,2012-01-04 07:40:12,674126.254241943,674126,254241943,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814817,2012-01-04 07:40:17,674127.757229805,674127,757229805,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814822,2012-01-04 07:40:22,674129.172333717,674129,172333717,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814827,2012-01-04 07:40:27,674130.783027649,674130,783027649,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814832,2012-01-04 07:40:32,674132.269643784,674132,269643784,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814837,2012-01-04 07:40:37,674133.772443771,674133,772443771,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814842,2012-01-04 07:40:42,674135.170200348,674135,170200348,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814847,2012-01-04 07:40:47,674136.562256813,674136,562256813,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814852,2012-01-04 07:40:52,674138.127789497,674138,127789497,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814857,2012-01-04 07:40:57,674139.644126892,674139,644126892,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814862,2012-01-04 07:41:02,674141.152981758,674141,152981758,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814867,2012-01-04 07:41:07,674142.732965469,674142,732965469,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814872,2012-01-04 07:41:12,674144.254353523,674144,254353523,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814877,2012-01-04 07:41:17,674145.8832407,674145,883240700,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814882,2012-01-04 07:41:22,674147.302237511,674147,302237511,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814887,2012-01-04 07:41:27,674148.844394684,674148,844394684,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814892,2012-01-04 07:41:32,674150.431143761,674150,431143761,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814897,2012-01-04 07:41:37,674152.007458687,674152,7458687,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814902,2012-01-04 07:41:42,674153.537693024,674153,537693024,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814907,2012-01-04 07:41:47,674155.078355789,674155,78355789,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814912,2012-01-04 07:41:52,674156.572052002,674156,572052002,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814917,2012-01-04 07:41:57,674158.204888344,674158,204888344,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814922,2012-01-04 07:42:02,674159.733895302,674159,733895302,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814927,2012-01-04 07:42:07,674161.382720947,674161,382720947,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814932,2012-01-04 07:42:12,674162.930251122,674162,930251122,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814937,2012-01-04 07:42:17,674164.531124115,674164,531124115,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814942,2012-01-04 07:42:22,674166.087579727,674166,87579727,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814947,2012-01-04 07:42:27,674167.656906128,674167,656906128,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814952,2012-01-04 07:42:32,674169.269100189,674169,269100189,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814957,2012-01-04 07:42:37,674170.991477013,674170,991477013,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814962,2012-01-04 07:42:42,674172.651821136,674172,651821136,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814967,2012-01-04 07:42:47,674174.340473175,674174,340473175,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814972,2012-01-04 07:42:52,674175.952769279,674175,952769279,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814977,2012-01-04 07:42:57,674177.580076218,674177,580076218,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814982,2012-01-04 07:43:02,674179.19854641,674179,198546410,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814987,2012-01-04 07:43:07,674180.784687042,674180,784687042,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814992,2012-01-04 07:43:12,674182.370349884,674182,370349884,55,0,2,2299809660.0,137079,5667936,11,0,2
1956814997,2012-01-04 07:43:17,674183.978555679,674183,978555679,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815002,2012-01-04 07:43:22,674185.633812904,674185,633812904,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815007,2012-01-04 07:43:27,674187.273623466,674187,273623466,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815012,2012-01-04 07:43:32,674188.850093842,674188,850093842,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815017,2012-01-04 07:43:37,674190.460468292,674190,460468292,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815022,2012-01-04 07:43:42,674192.170715332,674192,170715332,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815027,2012-01-04 07:43:47,674193.864827156,674193,864827156,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815032,2012-01-04 07:43:52,674195.564260483,674195,564260483,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815037,2012-01-04 07:43:57,674197.293879509,674197,293879509,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815042,2012-01-04 07:44:02,674198.874926567,674198,874926567,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815047,2012-01-04 07:44:07,674200.578717232,674200,578717232,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815052,2012-01-04 07:44:12,674202.1664505,674202,166450500,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815057,2012-01-04 07:44:17,674203.82718277,674203,827182770,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815062,2012-01-04 07:44:22,674205.491014481,674205,491014481,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815067,2012-01-04 07:44:27,674207.196889877,674207,196889877,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815072,2012-01-04 07:44:32,674208.85763073,674208,857630730,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815077,2012-01-04 07:44:37,674210.556383133,674210,556383133,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815082,2012-01-04 07:44:42,674212.152850151,674212,152850151,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815087,2012-01-04 07:44:47,674213.880764008,674213,880764008,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815092,2012-01-04 07:44:52,674215.572516441,674215,572516441,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815097,2012-01-04 07:44:57,674217.252737045,674217,252737045,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815102,2012-01-04 07:45:02,674218.965616226,674218,965616226,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815107,2012-01-04 07:45:07,674220.668214798,674220,668214798,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815112,2012-01-04 07:45:12,674222.271924973,674222,271924973,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815117,2012-01-04 07:45:17,674223.953034401,674223,953034401,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815122,2012-01-04 07:45:22,674225.660717964,674225,660717964,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815127,2012-01-04 07:45:27,674227.362133026,674227,362133026,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815132,2012-01-04 07:45:32,674229.097681046,674229,97681046,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815137,2012-01-04 07:45:37,674230.81373024,674230,813730240,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815142,2012-01-04 07:45:42,674232.482081413,674232,482081413,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815147,2012-01-04 07:45:47,674234.163723946,674234,163723946,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815152,2012-01-04 07:45:52,674235.937898636,674235,937898636,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815157,2012-01-04 07:45:57,674237.624350548,674237,624350548,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815162,2012-01-04 07:46:02,674239.367256165,674239,367256165,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815167,2012-01-04 07:46:07,674241.02558136,674241,25581360,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815172,2012-01-04 07:46:12,674242.79444313,674242,794443130,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815177,2012-01-04 07:46:17,674244.522547722,674244,522547722,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815182,2012-01-04 07:46:22,674246.271782875,674246,271782875,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815187,2012-01-04 07:46:27,674247.994488716,674247,994488716,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815192,2012-01-04 07:46:32,674249.773743629,674249,773743629,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815197,2012-01-04 07:46:37,674251.522542953,674251,522542953,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815202,2012-01-04 07:46:42,674253.266188622,674253,266188622,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815207,2012-01-04 07:46:47,674254.956185341,674254,956185341,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815212,2012-01-04 07:46:52,674256.694594383,674256,694594383,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815217,2012-01-04 07:46:57,674258.487442017,674258,487442017,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815222,2012-01-04 07:47:02,674260.21924305,674260,219243050,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815227,2012-01-04 07:47:07,674261.986249924,674261,986249924,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815232,2012-01-04 07:47:12,674263.686573029,674263,686573029,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815237,2012-01-04 07:47:17,674265.49121666,674265,491216660,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815242,2012-01-04 07:47:22,674267.297586441,674267,297586441,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815247,2012-01-04 07:47:27,674269.094491959,674269,94491959,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815252,2012-01-04 07:47:32,674270.892503738,674270,892503738,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815257,2012-01-04 07:47:37,674272.565755844,674272,565755844,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815262,2012-01-04 07:47:42,674274.366093636,674274,366093636,55,0,2,2299809660.0,137079,5667936,11,0,2
1956815267,2012-01-04 07:47:47,674276.160113335,674276,160113335,55,0,2,2299809660.0,137079,5667936,11,0,2
