time_tag_seconds,record_time,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,ref_freq_band_id,full_ref_freq,ref_freq_int,ref_freq_frac,data_type_id,data_validity,format_id
1862300885,2009-01-05 09:48:05,-322812.339736937,-322812,-339736937,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300895,2009-01-05 09:48:15,-322808.957077025,-322808,-957077025,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300905,2009-01-05 09:48:25,-322805.55171585,-322805,-551715850,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300915,2009-01-05 09:48:35,-322802.104225158,-322802,-104225158,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300920,2009-01-05 09:48:40,-322800.411042212,-322800,-411042212,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300925,2009-01-05 09:48:45,-322798.723611831,-322798,-723611831,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300935,2009-01-05 09:48:55,-322795.284012793,-322795,-284012793,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300945,2009-01-05 09:49:05,-322791.845607757,-322791,-845607757,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300955,2009-01-05 09:49:15,-322788.430411338,-322788,-430411338,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300965,2009-01-05 09:49:25,-322784.965492248,-322784,-965492248,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300975,2009-01-05 09:49:35,-322781.494914054,-322781,-494914054,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300980,2009-01-05 09:49:40,-322779.814163207,-322779,-814163207,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300985,2009-01-05 09:49:45,-322778.092759131,-322778,-92759131,63,0,2,2299812417.0,137079,8424936,11,0,2
1862300995,2009-01-05 09:49:55,-322774.691951751,-322774,-691951751,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301005,2009-01-05 09:50:05,-322771.209448813,-322771,-209448813,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301015,2009-01-05 09:50:15,-322767.799313544,-322767,-799313544,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301025,2009-01-05 09:50:25,-322764.309959411,-322764,-309959411,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301035,2009-01-05 09:50:35,-322760.921003341,-322760,-921003341,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301040,2009-01-05 09:50:40,-322759.187468528,-322759,-187468528,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301045,2009-01-05 09:50:45,-322757.455605506,-322757,-455605506,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301055,2009-01-05 09:50:55,-322754.019344329,-322754,-19344329,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301065,2009-01-05 09:51:05,-322750.619583129,-322750,-619583129,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301075,2009-01-05 09:51:15,-322747.219670295,-322747,-219670295,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301085,2009-01-05 09:51:25,-322743.784937858,-322743,-784937858,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301095,2009-01-05 09:51:35,-322740.335219382,-322740,-335219382,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301100,2009-01-05 09:51:40,-322738.58629322,-322738,-586293220,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301105,2009-01-05 09:51:45,-322736.864466666,-322736,-864466666,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301115,2009-01-05 09:51:55,-322733.414957999,-322733,-414957999,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301125,2009-01-05 09:52:05,-322729.898509025,-322729,-898509025,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301135,2009-01-05 09:52:15,-322726.476213454,-322726,-476213454,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301145,2009-01-05 09:52:25,-322723.031030654,-322723,-31030654,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301155,2009-01-05 09:52:35,-322719.53312683,-322719,-533126830,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301160,2009-01-05 09:52:40,-322717.817867278,-322717,-817867278,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301165,2009-01-05 09:52:45,-322716.101034163,-322716,-101034163,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301175,2009-01-05 09:52:55,-322712.630558013,-322712,-630558013,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301185,2009-01-05 09:53:05,-322709.135238646,-322709,-135238646,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301195,2009-01-05 09:53:15,-322705.69398117,-322705,-693981170,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301205,2009-01-05 09:53:25,-322702.221303939,-322702,-221303939,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301215,2009-01-05 09:53:35,-322698.714941977,-322698,-714941977,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301220,2009-01-05 09:53:40,-322697.013616561,-322697,-13616561,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301225,2009-01-05 09:53:45,-322695.307199477,-322695,-307199477,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301235,2009-01-05 09:53:55,-322691.817173003,-322691,-817173003,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301245,2009-01-05 09:54:05,-322688.327100753,-322688,-327100753,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301255,2009-01-05 09:54:15,-322684.838501929,-322684,-838501929,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301265,2009-01-05 09:54:25,-322681.386729239,-322681,-386729239,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301275,2009-01-05 09:54:35,-322677.952665328,-322677,-952665328,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301280,2009-01-05 09:54:40,-322676.176753043,-322676,-176753043,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301285,2009-01-05 09:54:45,-322674.458910941,-322674,-458910941,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301295,2009-01-05 09:54:55,-322670.949951171,-322670,-949951171,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301305,2009-01-05 09:55:05,-322667.473762511,-322667,-473762511,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301315,2009-01-05 09:55:15,-322663.965091704,-322663,-965091704,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301325,2009-01-05 09:55:25,-322660.394370078,-322660,-394370078,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301335,2009-01-05 09:55:35,-322656.907463073,-322656,-907463073,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301340,2009-01-05 09:55:40,-322655.137052535,-322655,-137052535,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301345,2009-01-05 09:55:45,-322653.369451522,-322653,-369451522,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301355,2009-01-05 09:55:55,-322649.865843772,-322649,-865843772,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301365,2009-01-05 09:56:05,-322646.320095061,-322646,-320095061,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301375,2009-01-05 09:56:15,-322642.768747329,-322642,-768747329,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301385,2009-01-05 09:56:25,-322639.242724418,-322639,-242724418,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301395,2009-01-05 09:56:35,-322635.779348372,-322635,-779348372,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301400,2009-01-05 09:56:40,-322633.987164496,-322633,-987164496,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301405,2009-01-05 09:56:45,-322632.266781806,-322632,-266781806,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301415,2009-01-05 09:56:55,-322628.701158523,-322628,-701158523,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301425,2009-01-05 09:57:05,-322625.164226531,-322625,-164226531,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301435,2009-01-05 09:57:15,-322621.645165442,-322621,-645165442,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301445,2009-01-05 09:57:25,-322618.145493506,-322618,-145493506,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301455,2009-01-05 09:57:35,-322614.558615684,-322614,-558615684,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301460,2009-01-05 09:57:40,-322612.803163527,-322612,-803163527,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301465,2009-01-05 09:57:45,-322611.044413566,-322611,-44413566,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301475,2009-01-05 09:57:55,-322607.518701552,-322607,-518701552,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301485,2009-01-05 09:58:05,-322603.906589507,-322603,-906589507,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301495,2009-01-05 09:58:15,-322600.381375312,-322600,-381375312,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301505,2009-01-05 09:58:25,-322596.841552733,-322596,-841552733,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301515,2009-01-05 09:58:35,-322593.299674033,-322593,-299674033,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301520,2009-01-05 09:58:40,-322591.474040984,-322591,-474040984,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301525,2009-01-05 09:58:45,-322589.683511733,-322589,-683511733,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301535,2009-01-05 09:58:55,-322586.141698836,-322586,-141698836,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301545,2009-01-05 09:59:05,-322582.496432303,-322582,-496432303,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301555,2009-01-05 09:59:15,-322579.012238502,-322579,-12238502,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301565,2009-01-05 09:59:25,-322575.415627479,-322575,-415627479,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301575,2009-01-05 09:59:35,-322571.852445601,-322571,-852445601,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301580,2009-01-05 09:59:40,-322570.073426246,-322570,-73426246,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301585,2009-01-05 09:59:45,-322568.277354239,-322568,-277354239,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301595,2009-01-05 09:59:55,-322564.718553542,-322564,-718553542,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301605,2009-01-05 10:00:05,-322561.164336204,-322561,-164336204,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301615,2009-01-05 10:00:15,-322557.576862334,-322557,-576862334,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301625,2009-01-05 10:00:25,-322553.9339962,-322553,-933996200,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301635,2009-01-05 10:00:35,-322550.345686912,-322550,-345686912,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301640,2009-01-05 10:00:40,-322548.562314033,-322548,-562314033,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301645,2009-01-05 10:00:45,-322546.793177604,-322546,-793177604,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301655,2009-01-05 10:00:55,-322543.129720687,-322543,-129720687,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301665,2009-01-05 10:01:05,-322539.594442367,-322539,-594442367,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301675,2009-01-05 10:01:15,-322535.965708732,-322535,-965708732,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301685,2009-01-05 10:01:25,-322532.328465461,-322532,-328465461,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301695,2009-01-05 10:01:35,-322528.700988769,-322528,-700988769,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301700,2009-01-05 10:01:40,-322526.946876525,-322526,-946876525,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301705,2009-01-05 10:01:45,-322525.194449424,-322525,-194449424,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301715,2009-01-05 10:01:55,-322521.569658278,-322521,-569658278,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301725,2009-01-05 10:02:05,-322517.921988486,-322517,-921988486,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301735,2009-01-05 10:02:15,-322514.227659224,-322514,-227659224,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301745,2009-01-05 10:02:25,-322510.675667762,-322510,-675667762,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301755,2009-01-05 10:02:35,-322507.045448302,-322507,-45448302,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301760,2009-01-05 10:02:40,-322505.236145019,-322505,-236145019,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301765,2009-01-05 10:02:45,-322503.481277465,-322503,-481277465,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301775,2009-01-05 10:02:55,-322499.80390644,-322499,-803906440,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301785,2009-01-05 10:03:05,-322496.182910918,-322496,-182910918,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301795,2009-01-05 10:03:15,-322492.509609221,-322492,-509609221,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301805,2009-01-05 10:03:25,-322488.864034652,-322488,-864034652,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301815,2009-01-05 10:03:35,-322485.27657318,-322485,-276573180,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301820,2009-01-05 10:03:40,-322483.434293746,-322483,-434293746,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301825,2009-01-05 10:03:45,-322481.666064261,-322481,-666064261,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301835,2009-01-05 10:03:55,-322477.988635062,-322477,-988635062,63,0,2,2299812417.0,137079,8424936,11,0,2
